category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,with_storage,with_parking,with_gym,with_pool,with_woodfloors,with_patio,with_clubhouse,with_internet,with_gated,economic_region
home,2.0,3.0,No,both cats and dogs,2183.0,1444,Palm Harbor,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1224.0,935,New Port Richey,False,False,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1095.0,995,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
home,1.0,4.0,No,no pets,750.0,904,Ocala,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,800.0,1036,Ocala,False,False,False,True,False,True,False,False,False,Southeast
home,1.0,3.0,No,both cats and dogs,1010.0,654,North Port,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1350.0,1171,North Port,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1150.0,1000,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1800.0,1232,Sarasota,False,True,False,False,False,False,True,True,False,Southeast
apartment,2.0,2.0,No,no pets,1420.0,1102,Englewood,False,True,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1912.0,1368,Bradenton,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,950.0,834,Bradenton,False,False,True,True,False,False,True,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,1380.0,1250,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1055.0,728,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1518.0,1130,Bradenton,True,True,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1105.0,800,Bradenton,False,False,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,2200.0,1044,Bradenton,False,False,False,True,False,True,True,False,False,Southeast
home,1.0,3.0,No,both cats and dogs,1138.0,660,Port Saint Lucie,False,True,False,True,True,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1700.0,1304,Jensen Beach,True,False,True,True,False,True,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1739.0,1252,Jensen Beach,False,False,True,True,False,True,True,False,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,1345.0,719,Jensen Beach,True,False,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1370.0,719,Jensen Beach,True,False,True,True,False,True,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1465.0,1259,Port Saint Lucie,True,True,True,True,False,True,True,False,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,1320.0,786,Port Saint Lucie,True,True,True,True,False,True,True,False,True,Southeast
apartment,2.0,2.0,No,both cats and dogs,1410.0,1039,Port Saint Lucie,True,True,True,True,False,True,True,False,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,1300.0,716,Winter Garden,True,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1613.0,1074,Windermere,True,True,False,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1875.0,1751,Windermere,False,True,False,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1430.0,1052,Windermere,False,False,True,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1497.0,1161,Windermere,False,False,False,True,True,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1705.0,1052,Windermere,False,True,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1318.0,866,Windermere,False,False,False,True,True,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1288.0,866,Windermere,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1209.0,863,Windermere,True,False,False,False,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1534.0,1220,Windermere,True,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1633.0,1062,Windermere,True,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1618.0,1040,Windermere,True,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1675.0,1052,Windermere,False,True,True,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1405.0,1050,Saint Cloud,True,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,980.0,477,Ocoee,True,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1281.0,856,Ocoee,True,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1300.0,1179,Ocoee,True,True,True,False,False,True,True,True,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,1159.0,636,Ocoee,True,True,False,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1355.0,1301,Ocoee,True,True,True,False,False,True,True,True,True,Southeast
apartment,2.0,2.0,No,both cats and dogs,1359.0,998,Ocoee,True,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1364.0,998,Ocoee,True,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1040.0,750,Ocoee,True,True,True,False,False,True,True,True,True,Southeast
apartment,2.0,2.0,No,both cats and dogs,1695.0,1082,Kissimmee,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1215.0,790,Kissimmee,False,False,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,780.0,1105,Kissimmee,False,False,False,False,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1355.0,767,Kissimmee,True,False,True,True,False,False,True,True,True,Southeast
home,3.0,3.0,No,both cats and dogs,1500.0,1389,Kissimmee,True,False,False,True,False,True,True,False,True,Southeast
home,2.0,3.0,No,both cats and dogs,1625.0,1462,Kissimmee,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1457.0,1077,Kissimmee,False,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,950.0,750,Kissimmee,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1040.0,750,Kissimmee,False,False,False,False,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1813.0,771,Kissimmee,False,False,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1783.0,1278,Kissimmee,False,False,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1625.0,1074,Kissimmee,True,False,False,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1445.0,1216,Clermont,False,False,True,True,False,True,False,True,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1187.0,976,Clermont,False,True,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1737.0,1443,Clermont,False,False,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1379.0,1135,Clermont,True,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1490.0,1181,Clermont,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1248.0,761,Clermont,False,True,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1550.0,1462,Clermont,False,True,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1505.0,1290,Clermont,False,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1399.0,1173,Dunedin,True,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,650.0,500,Palm Harbor,False,False,False,False,False,True,False,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,1993.0,1335,Palm Harbor,False,True,False,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1963.0,1444,Palm Harbor,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1199.0,850,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1095.0,1180,New Port Richey,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1295.0,1398,Spring Hill,False,True,False,True,False,False,True,False,False,Southeast
apartment,1.0,2.0,No,no pets,615.0,710,Ocala,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,980.0,805,Ocala,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,860.0,576,Sarasota,False,True,False,False,False,True,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1440.0,1143,Sarasota,False,False,True,True,False,False,True,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,1885.0,1735,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,2200.0,1693,Sarasota,False,True,False,True,False,False,True,False,True,Southeast
apartment,2.0,2.0,No,both cats and dogs,1150.0,1000,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,no pets,1200.0,1244,Sarasota,False,True,False,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,no pets,1250.0,866,Englewood,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1230.0,1033,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1135.0,1050,Bradenton,True,False,True,True,False,True,True,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1085.0,800,Bradenton,False,False,True,True,False,True,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,928.0,1060,Bradenton,True,False,False,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1500.0,1306,Leesburg,False,True,True,True,False,False,False,True,True,Southeast
apartment,2.0,2.0,No,both cats and dogs,1519.0,1096,Kissimmee,False,True,True,True,False,False,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1660.0,1082,Kissimmee,True,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1405.0,1110,Kissimmee,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1414.0,786,Kissimmee,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1344.0,752,Kissimmee,False,True,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1300.0,1222,Kissimmee,False,False,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,1295.0,524,Kissimmee,False,True,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1870.0,1255,Kissimmee,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1362.0,795,Kissimmee,True,False,True,True,False,False,True,True,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,1132.0,823,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1281.0,748,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1616.0,1261,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,2023.0,1249,Kissimmee,False,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1080.0,750,Kissimmee,False,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1148.0,740,Kissimmee,False,False,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1330.0,1041,Kissimmee,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1070.0,680,Kissimmee,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1320.0,800,Kissimmee,True,False,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1428.0,1170,Clermont,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,800.0,300,Clermont,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1576.0,1360,Clermont,False,False,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1730.0,1453,Clermont,False,False,False,False,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1411.0,1173,Dunedin,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1398.0,1003,Dunedin,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1416.0,1173,Dunedin,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.5,2.0,No,both cats and dogs,1718.0,1330,Dunedin,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,895.0,850,Dunedin,True,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1616.0,1322,Dunedin,True,False,True,True,False,True,True,False,False,Southeast
apartment,1.5,2.0,No,both cats and dogs,1000.0,1060,Holiday,False,False,False,True,False,False,False,False,False,Southeast
home,1.5,3.0,No,both cats and dogs,1345.0,1388,Holiday,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1231.0,1004,Palm Harbor,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1000.0,610,Palm Harbor,False,False,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1348.0,1110,Palm Harbor,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,650.0,500,Palm Harbor,False,False,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1388.0,1206,Palm Harbor,False,True,False,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1201.0,1300,Oldsmar,False,True,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1100.0,966,Port Richey,False,True,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1264.0,850,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1250.0,956,New Port Richey,False,False,False,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,650.0,650,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1300.0,1500,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1400.0,1640,Land O Lakes,False,True,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,800.0,932,Spring Hill,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1050.0,1128,Spring Hill,True,True,False,False,False,True,False,False,False,Southeast
apartment,1.0,2.0,No,no pets,675.0,938,Ocala,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,no pets,1400.0,1311,Venice,False,True,True,False,True,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1178.0,1083,Sarasota,False,False,True,True,False,False,True,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1825.0,1152,Sarasota,False,True,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1290.0,840,Sarasota,True,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1695.0,985,Sarasota,False,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,no pets,1950.0,1160,Sarasota,False,True,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,650.0,768,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,1270.0,866,Englewood,False,False,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,no pets,1420.0,1102,Englewood,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1225.0,1033,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1443.0,920,Bradenton,True,True,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1209.0,865,Bradenton,False,False,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1180.0,950,Bradenton,False,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,725.0,720,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1510.0,1552,Ocala,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,476.0,450,Ocala,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1250.0,1106,Venice,True,True,True,True,False,True,True,True,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,1180.0,865,North Port,False,True,False,False,False,False,False,False,False,Southeast
home,1.0,3.0,No,both cats and dogs,1090.0,660,North Port,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1253.0,841,Kissimmee,False,False,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1712.0,1166,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1450.0,875,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1695.0,1256,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1453.0,975,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1278.0,866,Windermere,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1586.0,1360,Clermont,False,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1000.0,937,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1200.0,1564,Ocala,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1425.0,1032,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1080.0,710,Bradenton,False,True,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1725.0,1684,Saint Cloud,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1475.0,875,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,2.0,No,no pets,695.0,868,Ocala,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1307.0,725,Sarasota,False,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1489.0,1184,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1527.0,1161,Windermere,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1115.0,738,Kissimmee,False,False,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1742.0,1166,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1279.0,956,Clermont,False,False,False,False,False,False,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1850.0,1788,Venice,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1100.0,600,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1135.0,766,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1171.0,1070,Bradenton,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1345.0,956,Clermont,False,False,False,False,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,625.0,558,Ocala,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,725.0,925,Ocala,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1241.0,825,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,854.0,450,Bradenton,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1039.0,1239,Ocala,False,True,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1342.0,877,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,897.0,475,Bradenton,False,True,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1395.0,1250,Port Saint Lucie,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1985.0,1320,Winter Garden,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1645.0,1155,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1150.0,921,Ocoee,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1405.0,1110,Kissimmee,True,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1445.0,882,Dunedin,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,895.0,787,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1075.0,649,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1302.0,877,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1149.0,930,Bradenton,False,True,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1440.0,1250,Port Saint Lucie,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1429.0,1100,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,4.0,No,both cats and dogs,1695.0,1759,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1741.0,1226,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1922.0,1301,Kissimmee,False,False,False,False,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,856.0,742,Ocala,False,False,False,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1578.0,1142,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1052.0,762,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1585.0,1250,Port Saint Lucie,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,850.0,582,Saint Cloud,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1362.0,1077,Kissimmee,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1615.0,1100,Dunedin,False,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,no pets,1225.0,1566,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1256.0,1070,Bradenton,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,959.0,612,Bradenton,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1345.0,814,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1439.0,1112,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1419.0,1100,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1395.0,1773,Leesburg,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1100.0,942,Kissimmee,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1234.0,935,New Port Richey,False,False,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1430.0,1151,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1297.0,825,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1030.0,710,Bradenton,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1250.0,720,Port Saint Lucie,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1499.0,1184,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1316.0,1051,Kissimmee,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1115.0,600,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1575.0,824,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1469.0,1100,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1881.0,1308,Sarasota,False,True,False,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1600.0,1236,Sarasota,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1582.0,1142,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1099.0,890,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1355.0,814,Winter Garden,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1650.0,1332,Windermere,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1657.0,1126,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1652.0,1126,Kissimmee,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,989.0,937,New Port Richey,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1425.0,825,Sarasota,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1309.0,877,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1202.0,660,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1470.0,1012,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1111.0,762,Bradenton,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1620.0,1155,Winter Garden,False,True,False,False,False,False,False,False,False,Southeast
